Steps,    Chain,           Shake,           Chi,             Rama,            Excluded,        DSSP,            P_AP,            Water,           Burial,          Helix,           AMH-Go,       Frag_Mem,        Vec_FM,          Membrane,        SSB,          VTotal,      Ebond,     Epair
2408000, 174.646159683245, 0, 35.5345660888606, -122.626693472845, 0, 0, 0, -34.5626920137737, -56.9462657336399, 0, 0, -331.699588749912, 0, 0, 0, -335.654514198065, 75.6487168588494, 7.50188179369126
2412000, 184.166809529748, 0, 43.6757651782521, -122.356524564516, 0, 0, 0, -28.63089722629, -54.9397998123814, 0, 0, -326.574978516767, 0, 0, 0, -304.659625411954, 81.3262391621412, 9.93546380879137
2416000, 191.32170092767, 0, 40.329003912877, -116.22052114798, 0, 0, 0, -36.2163602064453, -55.5555768849352, 0, 0, -327.190777048261, 0, 0, 0, -303.532530447074, 68.8675584340271, 3.05808179325197
2420000, 152.878165905849, 0, 39.9213790837309, -126.629344767124, 0, 0, 0, -32.2457048827953, -56.2835285231207, 0, 0, -330.004416244284, 0, 0, 0, -352.363449427744, 70.158894837492, 6.04294470381055
2424000, 190.265600982333, 0, 50.9807262623459, -122.059257513287, 0, 0, 0, -39.7849292863586, -55.2693108515874, 0, 0, -324.690380938256, 0, 0, 0, -300.55755134481, 76.7011853228377, 8.09857987401883
2428000, 200.345662458839, 0, 44.0734132123452, -126.603926408323, 0, 0, 0, -37.0286400704298, -55.7108540683817, 0, 0, -330.579442348782, 0, 0, 0, -305.503787224732, 75.8555245564881, 9.99802221789613
2432000, 213.496550868059, 0, 50.4138417356514, -131.657454855421, 0, 0, 0, -36.0439836611237, -55.5377378638678, 0, 0, -320.611784461836, 0, 0, 0, -279.940568238538, 79.1633230694878, 10.3240183286002
2436000, 209.701599713497, 0, 39.4754188134463, -127.927797370369, 0, 0, 0, -33.8123840589125, -55.4110045620759, 0, 0, -329.340147300486, 0, 0, 0, -297.3143147649, 74.6827768401968, 6.39994550410857
2440000, 226.9327719059, 0, 37.0822711252467, -122.358016617924, 0, 0, 0, -37.490377566356, -56.5512530526353, 0, 0, -328.37429195277, 0, 0, 0, -280.758896158539, 68.2722628642841, 3.90890928520992
2444000, 178.808066320324, 0, 42.0779383562674, -124.414785987663, 0, 0, 0, -29.3976777010095, -56.6000230886583, 0, 0, -329.478979968775, 0, 0, 0, -319.005462069514, 71.3523030235305, 8.72040357523065
2448000, 187.062903678129, 0, 40.134593295941, -125.811207140367, 0, 0, 0, -35.9529761292252, -56.0780917935429, 0, 0, -330.851072807288, 0, 0, 0, -321.495850896353, 81.9796306428533, 6.29515235832274
2452000, 191.257480520754, 0, 35.7878240595399, -119.283920024411, 0, 0, 0, -33.981466429104, -56.8043197149605, 0, 0, -330.392791042091, 0, 0, 0, -313.417192630273, 87.4690232648076, 8.40145494668296
2456000, 214.579492768544, 0, 40.8021269456084, -116.779205983455, 0, 0, 0, -31.3216044507436, -56.7006745757377, 0, 0, -333.968578759888, 0, 0, 0, -283.388444055672, 72.9442002512348, 5.88937445473244
2460000, 197.816416672699, 0, 31.6514838707548, -123.595579959198, 0, 0, 0, -43.0206080924312, -56.476784539834, 0, 0, -330.139685717432, 0, 0, 0, -323.764757765441, 76.5410568237543, 4.05867512501194
2464000, 171.285697293456, 0, 34.1913213839888, -129.482086563308, 0, 0, 0, -37.6334491355258, -56.6123875200158, 0, 0, -326.11313673965, 0, 0, 0, -344.364041281055, 70.9555425900402, 6.82224691242698
2468000, 174.838490045686, 0, 41.0548674147827, -127.771416659993, 0, 0, 0, -32.4469839042309, -56.0791997346772, 0, 0, -328.636973353684, 0, 0, 0, -329.041216192116, 83.7307015367812, 7.31055708965852
2472000, 179.566585183917, 0, 44.8983912478681, -126.113230803185, 0, 0, 0, -25.8963743810704, -56.5869183147873, 0, 0, -323.098173558751, 0, 0, 0, -307.229720626009, 88.2829385377246, 5.93158832137941
2476000, 199.721003172791, 0, 42.7859394557768, -128.93764278082, 0, 0, 0, -30.7197957219917, -56.2670205179493, 0, 0, -328.038474699945, 0, 0, 0, -301.455991092138, 69.7647445108582, 5.00052882924694
2480000, 207.486266465401, 0, 33.956863866219, -125.416584774222, 0, 0, 0, -31.4244084391322, -57.0651314640692, 0, 0, -326.447824447241, 0, 0, 0, -298.910818793044, 65.74931635271, 5.49822957802539
2484000, 188.14590143327, 0, 42.6004419576652, -127.368577739236, 0, 0, 0, -34.812920042349, -56.1103269474702, 0, 0, -328.833755785104, 0, 0, 0, -316.379237123224, 72.312986675217, 6.15512962554331
2488000, 212.261053016012, 0, 40.0474769877123, -128.903454071573, 0, 0, 0, -34.8151810300856, -55.6010817829465, 0, 0, -330.900924679416, 0, 0, 0, -297.912111560297, 77.4522919349459, 5.31923851712335
2492000, 205.236239170287, 0, 41.3096567517865, -124.558459363072, 0, 0, 0, -29.6118732053295, -55.9169496090486, 0, 0, -329.187567143776, 0, 0, 0, -292.728953399153, 74.3809437172767, 7.52252838405931
2496000, 155.835665770428, 0, 36.4873217808631, -130.357823230754, 0, 0, 0, -33.3152608605103, -56.9377803198301, 0, 0, -330.254829012991, 0, 0, 0, -358.542705872794, 76.701203187677, 6.80801918817863
2500000, 248.20922804645, 0, 53.1972280384376, -124.465400008879, 0, 0, 0, -35.700036648083, -54.5380017424592, 0, 0, -325.893254387611, 0, 0, 0, -239.190236702145, 78.0012068934334, 7.49661507701431
2504000, 173.82554273017, 0, 46.3554601106433, -125.938762221635, 0, 0, 0, -31.9525699247136, -55.5318821522646, 0, 0, -329.09445092056, 0, 0, 0, -322.33666237836, 76.7625778447852, 7.85951223402068
2508000, 172.014096725629, 0, 46.3612497075056, -127.033274229338, 0, 0, 0, -26.923069952752, -56.3123190293213, 0, 0, -326.910997079094, 0, 0, 0, -318.804313857371, 77.7933209743907, 8.22300616009515
2512000, 228.558394594917, 0, 39.0641233672345, -127.68138068916, 0, 0, 0, -37.1324332240217, -54.1429043840487, 0, 0, -332.658559552345, 0, 0, 0, -283.992759887424, 77.0229373082016, 8.24403884228729
2516000, 211.555887301875, 0, 51.2945624191919, -126.646791275403, 0, 0, 0, -32.649011618315, -54.750700938392, 0, 0, -332.850957415875, 0, 0, 0, -284.047011526918, 80.9758312412565, 8.42656317255054
2520000, 170.701924944084, 0, 34.6253958646109, -125.028121094372, 0, 0, 0, -32.2980392185785, -55.3944571923472, 0, 0, -328.196581868799, 0, 0, 0, -335.589878565402, 74.1359624150807, 5.90929776143842
2524000, 156.678902814716, 0, 38.7086669427732, -127.998357362609, 0, 0, 0, -31.455361131935, -55.7171122810988, 0, 0, -333.297307950332, 0, 0, 0, -353.080568968486, 79.6877048867352, 6.18946282343671
2528000, 159.292858589047, 0, 49.6083784078634, -132.033706390305, 0, 0, 0, -25.2170204677694, -56.8638875563044, 0, 0, -327.28162936016, 0, 0, 0, -332.495006777628, 76.3613169303242, 4.96588407152149
2532000, 156.183368030142, 0, 48.8294941758125, -124.222363148629, 0, 0, 0, -29.5766952463719, -55.0116345357767, 0, 0, -325.440215446209, 0, 0, 0, -329.238046171032, 87.429500516546, 8.59855233473025
2536000, 185.553363706253, 0, 47.1716810158936, -122.995151728824, 0, 0, 0, -30.5793963757977, -56.4484701463922, 0, 0, -330.318795586205, 0, 0, 0, -307.616769115072, 69.8060106968934, 5.77718005998585
2540000, 172.040118951125, 0, 53.3580574961487, -124.709792157064, 0, 0, 0, -39.1588278754889, -55.3064840825425, 0, 0, -323.952132962394, 0, 0, 0, -317.729060630216, 65.0211045020929, 9.09903313630718
2544000, 193.54218982163, 0, 48.9165819540901, -126.852796404557, 0, 0, 0, -40.3106314811985, -55.9473855965233, 0, 0, -327.313118237629, 0, 0, 0, -307.965159944188, 86.7951904662364, 5.80075743705021
2548000, 170.038749804112, 0, 35.0824878748237, -127.811985457089, 0, 0, 0, -35.9484320092086, -56.3546305092294, 0, 0, -327.866111590214, 0, 0, 0, -342.859921886805, 76.0431194248848, 8.4818328561346
2552000, 222.95616380724, 0, 43.2529143691322, -124.295175909546, 0, 0, 0, -36.8446202056433, -55.4907197643147, 0, 0, -332.33921073901, 0, 0, 0, -282.760648442142, 73.6338380332679, 5.72035154851222
2556000, 145.550290340144, 0, 42.1429515846178, -125.475548068512, 0, 0, 0, -28.9696920595469, -56.4604370547499, 0, 0, -325.788675506727, 0, 0, 0, -349.001110764774, 78.3173002494887, 5.97622754402568
2560000, 184.363833409718, 0, 36.8889248139828, -128.423430468388, 0, 0, 0, -35.0113548964813, -54.7844915547863, 0, 0, -330.964486619196, 0, 0, 0, -327.931005315151, 85.2405060199, 7.35238675755025
2564000, 180.401061247943, 0, 45.7798069581949, -128.214999803974, 0, 0, 0, -27.0955798266055, -55.6848103694634, 0, 0, -331.142493158846, 0, 0, 0, -315.957014952751, 78.6845801523375, 8.21528922756747
2568000, 180.639119880095, 0, 41.9246450495432, -124.299826557846, 0, 0, 0, -31.2132175819884, -56.2736533033664, 0, 0, -329.202825830012, 0, 0, 0, -318.425758343575, 69.688465987195, 11.1987545095129
2572000, 197.922297369606, 0, 46.5905975102482, -122.948869339952, 0, 0, 0, -28.066466588157, -55.7244510303969, 0, 0, -326.817819902303, 0, 0, 0, -289.044711980955, 74.4908188626635, 8.01626475861888
2576000, 203.530676172171, 0, 45.3467896621289, -127.46971280267, 0, 0, 0, -30.952155815155, -55.0267883259445, 0, 0, -332.126605341354, 0, 0, 0, -296.697796450824, 76.9968853322001, 5.05980259028572
2580000, 226.06437425463, 0, 51.4445488856309, -114.16591316905, 0, 0, 0, -29.2751952605442, -54.4762160790259, 0, 0, -326.874508867259, 0, 0, 0, -247.282910235618, 63.6522957892316, 8.84898580787498
2584000, 255.394776825335, 0, 46.5975340710022, -132.032012055224, 0, 0, 0, -35.1303613914488, -55.6686669599481, 0, 0, -328.731259321979, 0, 0, 0, -249.569988832263, 72.6259092177465, 6.48044452472263
2588000, 150.816410575269, 0, 38.8858010095482, -131.132430015964, 0, 0, 0, -30.2952426257996, -56.9894748774271, 0, 0, -330.325694056035, 0, 0, 0, -359.040629990408, 67.3975884994409, 5.00883755432606
2592000, 193.920722137324, 0, 47.4150637777463, -129.657619130505, 0, 0, 0, -32.4418089473551, -55.7841746474859, 0, 0, -328.095193573596, 0, 0, 0, -304.643010383872, 77.0136314725073, 9.12094832658834
2596000, 239.515251880692, 0, 35.4555970283985, -127.936575034687, 0, 0, 0, -29.5531833699118, -55.9077043291071, 0, 0, -326.730312379412, 0, 0, 0, -265.156926204027, 70.5704541221697, 4.12990963950259
2600000, 212.832950084426, 0, 40.1122490800434, -123.80444096797, 0, 0, 0, -35.534526604887, -56.5071799420029, 0, 0, -328.51275560406, 0, 0, 0, -291.41370395445, 69.6076310629204, 5.74193316459604
2604000, 136.899293393975, 0, 47.8087639680663, -121.388095264444, 0, 0, 0, -32.9488466801148, -55.6669593557209, 0, 0, -330.963924791024, 0, 0, 0, -356.259768729262, 81.4930108975703, 7.72686155911103
2608000, 165.613329613564, 0, 42.0339623243728, -126.575677852354, 0, 0, 0, -31.7478105008618, -55.6208004803713, 0, 0, -330.684266355991, 0, 0, 0, -336.981263251641, 71.0418509135272, 5.9929409630435
2612000, 160.332169650902, 0, 32.6460328607239, -126.971565785371, 0, 0, 0, -29.0473378155146, -55.9631429320697, 0, 0, -325.425494772959, 0, 0, 0, -344.429338794288, 69.6270937425633, 4.23062983764419
2616000, 198.369350182743, 0, 45.5993267447469, -129.740698891892, 0, 0, 0, -27.7491120536156, -56.233962989163, 0, 0, -330.197076621064, 0, 0, 0, -299.952173628245, 66.8226826554337, 5.37043614229972
2620000, 180.222996729671, 0, 41.7556347171357, -129.299774087888, 0, 0, 0, -30.4155566156985, -56.7131748284589, 0, 0, -329.780427273192, 0, 0, 0, -324.230301358431, 73.1112947669717, 5.75686884655616
2624000, 188.89180291436, 0, 47.1838288222812, -121.810414156694, 0, 0, 0, -36.1888865399912, -57.0241958325643, 0, 0, -328.958425922623, 0, 0, 0, -307.906290715231, 72.8506544093318, 4.37221945583748
2628000, 194.920506104171, 0, 47.6342322661965, -129.73856832109, 0, 0, 0, -28.9015323040701, -56.9207830754242, 0, 0, -330.797893304319, 0, 0, 0, -303.804038634536, 73.7889599758071, 5.01684692605102
2632000, 184.541961882927, 0, 43.7155581878589, -129.056572044784, 0, 0, 0, -30.0682298313249, -55.5814275875894, 0, 0, -330.286873705634, 0, 0, 0, -316.735583098546, 68.6061083559094, 2.48902915172032
2636000, 132.21130190706, 0, 38.9963564414276, -127.785775136178, 0, 0, 0, -27.207168494681, -57.0850538338118, 0, 0, -332.125466302109, 0, 0, 0, -372.995805418292, 87.9714738623841, 5.2261139642413
2640000, 166.069849423763, 0, 33.1345057192868, -125.334547185446, 0, 0, 0, -28.3105449887848, -56.2983438132567, 0, 0, -327.641406971234, 0, 0, 0, -338.380487815672, 78.8243952808098, 4.3660878448571
2644000, 208.161027585975, 0, 40.3640089132189, -123.612000165689, 0, 0, 0, -33.2848346483019, -56.7525138073476, 0, 0, -329.396423745941, 0, 0, 0, -294.520735868086, 75.0043860992197, 5.60588735125841
2648000, 222.51847107762, 0, 55.1352427090022, -126.686322165098, 0, 0, 0, -28.8779468020523, -56.9492858636372, 0, 0, -331.084630999731, 0, 0, 0, -265.944472043896, 71.4352169627379, 4.98874019895262
2652000, 188.029759172458, 0, 55.541644194325, -126.463017772472, 0, 0, 0, -32.8413311253653, -55.815546529002, 0, 0, -329.822405082429, 0, 0, 0, -301.370897142485, 76.253321860142, 7.86232669846989
2656000, 214.675533382597, 0, 45.1305775216879, -114.46126721803, 0, 0, 0, -29.9578130963571, -56.5151606604615, 0, 0, -329.511210468243, 0, 0, 0, -270.639340538807, 62.5325269485446, 9.24647908174272
2660000, 167.956115519845, 0, 38.6352071482946, -113.643500891247, 0, 0, 0, -33.4866427925086, -56.8624145184204, 0, 0, -329.490370641672, 0, 0, 0, -326.891606175708, 75.8637702297923, 4.56000692802903
2664000, 173.192594780916, 0, 37.4417188853161, -123.029394666871, 0, 0, 0, -31.0242535329881, -55.4119748084608, 0, 0, -326.686877915804, 0, 0, 0, -325.518187257892, 72.8225357397893, 3.96196910072258
2668000, 173.957801944672, 0, 41.2197739999319, -128.470824179849, 0, 0, 0, -29.2512547256326, -57.0386384924573, 0, 0, -327.85609402436, 0, 0, 0, -327.439235477695, 68.0782495765493, 8.40902074147307
2672000, 191.728595663475, 0, 37.7358694905292, -123.914083145801, 0, 0, 0, -32.133541550346, -55.3676446259178, 0, 0, -331.859782967228, 0, 0, 0, -313.810587135289, 71.3116784113431, 5.33288976875449
2676000, 169.58956374172, 0, 42.8919353469986, -122.959601593191, 0, 0, 0, -33.0806125596376, -56.1650495622341, 0, 0, -326.578125424468, 0, 0, 0, -326.301890050812, 65.8786763496834, 4.57045797416285
2680000, 206.76737884899, 0, 47.897209306171, -119.942176595199, 0, 0, 0, -30.4383226883595, -55.4556732806301, 0, 0, -330.756188059468, 0, 0, 0, -281.927772468496, 66.7219155255922, 4.91008717413454
2684000, 160.152660174991, 0, 36.4644564195497, -124.241097686711, 0, 0, 0, -30.5841603674613, -55.057419009578, 0, 0, -331.466016195995, 0, 0, 0, -344.731576665205, 79.0506544507826, 7.07585855817856
2688000, 176.742819403455, 0, 34.2786035131217, -126.306570293767, 0, 0, 0, -32.563146187176, -54.7873045213019, 0, 0, -326.723028108835, 0, 0, 0, -329.358626194503, 72.9588283880693, 4.26273571772167
2692000, 161.735654483186, 0, 42.1052300805719, -121.60349377001, 0, 0, 0, -36.8875687055258, -56.209758565675, 0, 0, -328.406134571815, 0, 0, 0, -339.266071049268, 73.9902855549793, 4.3075524884774
2696000, 169.307152919268, 0, 40.8393473337657, -122.867353589001, 0, 0, 0, -26.1986585481733, -56.2791483983451, 0, 0, -330.637965519489, 0, 0, 0, -325.836625801975, 63.5706999287842, 3.12750923500404
2700000, 195.577131038006, 0, 40.9744901311668, -126.164140210882, 0, 0, 0, -33.6268832535191, -55.7944384612733, 0, 0, -329.784239703205, 0, 0, 0, -308.818080459707, 69.73025136703, 4.07888465161531
2704000, 175.761974109003, 0, 43.3131579276156, -126.102910938174, 0, 0, 0, -35.2675677570448, -55.6022062757956, 0, 0, -333.956828614072, 0, 0, 0, -331.854381548468, 75.1976723245684, 4.33479712470396
2708000, 216.792762531263, 0, 51.0483759674982, -119.454412486166, 0, 0, 0, -30.2811720983918, -56.5066621831916, 0, 0, -329.259085856323, 0, 0, 0, -267.660194125311, 82.8553370411987, 3.7987395846065
2712000, 138.602147181705, 0, 39.5144614713012, -125.255407074202, 0, 0, 0, -36.4173921689183, -56.0066474970056, 0, 0, -326.886506857832, 0, 0, 0, -366.449344944952, 74.8664297576692, 3.52969098189955
2716000, 171.319545910304, 0, 42.7961116118137, -128.544723471224, 0, 0, 0, -32.5105148019173, -56.6298171875145, 0, 0, -330.871371605754, 0, 0, 0, -334.440769544292, 66.7756325118572, 10.2213708721927
2720000, 165.428148071425, 0, 46.0531429534086, -124.44151650137, 0, 0, 0, -30.3485600677051, -56.6090582533558, 0, 0, -335.975875190328, 0, 0, 0, -335.893718987925, 74.159172206008, 5.65567846771344
2724000, 182.762423961894, 0, 41.4564363970704, -129.494638879573, 0, 0, 0, -27.396546301958, -55.270566378866, 0, 0, -330.873928625408, 0, 0, 0, -318.816819826841, 69.0825608440515, 5.75446920689457
2728000, 206.024076469732, 0, 38.6331406865736, -125.478700321505, 0, 0, 0, -31.4482439874811, -56.1516360320676, 0, 0, -332.454306286112, 0, 0, 0, -300.87566947086, 79.1339813872757, 5.87513533502103
2732000, 192.867483141232, 0, 37.2725349292419, -129.499366170587, 0, 0, 0, -27.2579245924879, -56.3543378628372, 0, 0, -329.318794646532, 0, 0, 0, -312.29040520197, 67.9628762158165, 3.84171867660892
2736000, 137.637393756641, 0, 39.998158010583, -122.080023610365, 0, 0, 0, -33.0411910483339, -56.8063222535515, 0, 0, -330.936014453857, 0, 0, 0, -365.227999598883, 67.8671204788006, 7.47690649757163
2740000, 184.504783726438, 0, 39.7570400782589, -123.797084542501, 0, 0, 0, -33.780318058449, -57.0002122100838, 0, 0, -330.42225980925, 0, 0, 0, -320.738050815587, 83.4571429662216, 6.29716531795346
2744000, 196.357320906121, 0, 35.0011712221403, -124.334722131855, 0, 0, 0, -34.7226871321583, -56.7798854441728, 0, 0, -326.763992494227, 0, 0, 0, -311.242795074152, 72.4701800145344, 5.07425115409359
2748000, 143.486325292928, 0, 42.6989878115374, -125.022183911097, 0, 0, 0, -34.6627453505731, -56.1375275709969, 0, 0, -335.345065496729, 0, 0, 0, -364.982209224931, 83.9187361049932, 6.89536605383622
2752000, 147.399860741912, 0, 42.9510711131697, -127.066184724433, 0, 0, 0, -28.5240698322394, -57.2490698968224, 0, 0, -332.461560706822, 0, 0, 0, -354.949953305235, 69.0626503038104, 4.70489231564973
2756000, 154.697514791779, 0, 39.5961870781332, -125.80529181259, 0, 0, 0, -34.5714345102361, -56.9711795442328, 0, 0, -333.281053370139, 0, 0, 0, -356.335257367286, 79.9710966420397, 6.54514194313755
2760000, 148.731613193328, 0, 40.2952002109626, -125.94772131491, 0, 0, 0, -31.0726251343217, -56.2112950043313, 0, 0, -330.655884218059, 0, 0, 0, -354.860712267331, 71.9584725535664, 5.28927820745092
2764000, 173.355738676826, 0, 39.1477016314597, -122.367147514245, 0, 0, 0, -34.4104811746301, -57.4987925371424, 0, 0, -331.263723417494, 0, 0, 0, -333.036704335226, 72.2643558515945, 9.22046894720992
2768000, 194.711400208006, 0, 34.6860920178931, -124.50352959655, 0, 0, 0, -26.5667596394248, -55.1966060359693, 0, 0, -332.51499741377, 0, 0, 0, -309.384400459815, 81.3277114849347, 5.55285337945021
2772000, 175.145964383804, 0, 41.4090201437443, -121.222874099404, 0, 0, 0, -35.8015821107044, -57.2912931365612, 0, 0, -335.329259450326, 0, 0, 0, -333.090024269447, 72.0875485432265, 3.32599598317346
2776000, 194.86387397729, 0, 42.9774386515783, -125.493231842766, 0, 0, 0, -30.828977696524, -56.0990050533436, 0, 0, -330.165044295907, 0, 0, 0, -304.744946259672, 70.8901866360229, 7.23341418925467
2780000, 166.716826889781, 0, 36.2232000114212, -126.00859145842, 0, 0, 0, -29.9757686055323, -56.2905844707552, 0, 0, -333.498284019093, 0, 0, 0, -342.833201652598, 69.9955394320456, 5.68449940979532
2784000, 202.431436549102, 0, 56.6227374485675, -126.053633048334, 0, 0, 0, -33.8712062692975, -55.0121198008497, 0, 0, -333.790316964978, 0, 0, 0, -289.67310208579, 73.7018205241822, 4.70972835265846
